pr002,0.8156042496679947,0.286520,0.157025,0.105263,0.083333,0.178571,0.912098,0.950000,1.000000,1.000000,0.967742,0.081573,0.049020,0.013423,0.016393,0.021970,
pr005,0.24561752988047808,0.999406,1.000000,1.000000,1.000000,1.000000,0.259582,0.296569,0.127517,0.196721,0.119064,0.999769,1.000000,1.000000,1.000000,1.000000,
pr006,0.7745019920318725,0.082245,0.090909,0.105263,0.083333,0.083333,0.996403,0.916667,1.000000,1.000000,1.000000,0.021434,0.029412,0.013423,0.016393,0.009922,
pr007,0.8494023904382471,0.595606,0.619835,0.263158,0.250000,0.440476,0.747392,0.789474,0.714286,0.666667,0.704762,0.206939,0.232843,0.046980,0.073770,0.074415,
pr008,0.8415670650730411,0.744656,0.396694,0.210526,0.333333,0.428571,0.661392,0.842105,0.800000,0.888889,0.699029,0.292367,0.139706,0.033557,0.073770,0.072998,
pr009,0.7543160690571049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
