pe002,0.8460823373173971,0.438061,0.499841,0.782051,0.811467,0.063505,0.190795,
pe005,0.801527224435591,0.156194,0.221763,0.852941,0.923179,0.020761,0.074406,
pe006,0.8122177954847277,0.520646,0.252307,0.685579,0.910448,0.086098,0.085838,
pe007,0.7753652058432935,0.093357,0.084951,0.981132,0.996269,0.010788,0.026412,
pe008,0.7706507304116866,0.326750,0.191537,0.494565,0.631027,0.074903,0.094018,
pe009,0.851726427622842,0.543986,0.613745,0.746305,0.744500,0.082638,0.255346,
