pnne002,0.852257636122178,0.556553,0.622654,0.754258,0.739048,0.083656,0.260964,
pnne005,0.851593625498008,0.533214,0.627426,0.755725,0.735821,0.079992,0.264117,
pnne006,0.850464807436919,0.527828,0.619790,0.755784,0.735927,0.079178,0.260865,
pnne007,0.8511952191235059,0.518851,0.590519,0.754569,0.758170,0.077956,0.241254,
pnne008,0.850265604249668,0.581688,0.671333,0.708972,0.711396,0.093019,0.292303,
pnne009,0.851128818061089,0.504488,0.599109,0.771978,0.751397,0.074089,0.246970,
